-0.2588393	0.83927864	-0.13883582	-0.113085814	0.11949666	-0.043436926	0.3849565	0.4942045	-0.28286582	-0.17019914	0.22344144	-0.08384823	0.27474368	-0.63784367	-0.8360708	-0.052724723	-0.010833716	0.4476414	-0.22739409	0.042580258	-0.6007063	-0.048407152	0.30730873	0.19909638	0.3701403	0.14895155	0.49009377	0.5818159	0.15818597	0.44350022	0.1707851	0.4086701	0.04810455	-0.405805	-0.34990147	0.46698764	-0.084114574	-0.5930432	-0.15467548	0.32444823	-0.62005806	-0.27792808	0.30557418	0.033952296	0.0704722	0.21918339	-0.1744278	-0.26618224	-0.123405114	-0.10947103	-0.008467042	0.14754325	-0.080080114	-0.11268511	0.23242775	-0.47138056	-0.96469045	0.2914809	0.5099242	-0.24803726	-0.12151412	-0.53543925	-0.610065	-0.15614879	-0.21592861	0.06791769	-0.292616	-0.30581838	0.3876608	0.24728449	0.27059013	0.01347338	0.5768413	0.10895032	-0.4854376	0.7538038	-0.74423707	-0.6844363	-0.011077867	0.08576683	-0.0575038	0.2576275	0.1290571	-0.21086809	0.2624918	-0.021168713	-0.54290813	0.03302057	0.4042224	0.08729344	0.8856191	0.25372767	-0.19895402	0.16058995	-0.011669548	-0.011637539	-0.17606553	0.98463154	-0.09248731	-0.067710824	0.08717159	0.4553509	-0.0057708463	0.6392803	0.051823813	-0.17618726	0.168502	-0.17044047	-0.2227621	0.35412094	0.60903305	0.12830777	0.2138686	-0.1454621	0.13361098	0.13561775	0.1455476	-0.09236938	0.3457604	0.5940557	-0.59597176	-0.11879529	-0.18511096	-0.09403346	-1.0633969	0.30609947	0.18126665	0.23388167	-0.5892041	-0.07491025	0.16050266	-0.39717904	-0.15995148	-0.025224408	-0.8460186	0.59436893	-0.2581921	-0.025380058	0.1885543	-0.19893198	0.40497643	0.09632181	-0.23349303	0.20312835	-0.24228927	0.17438209	-0.3219453	0.230124	-0.11945159	-0.0983909
-0.280866	0.903061	-0.15508634	-0.091485664	0.13610657	-0.041292217	0.38806206	0.51228243	-0.28718054	-0.18199499	0.23820582	-0.10858888	0.28809643	-0.66744787	-0.8944975	-0.05844792	-0.027496384	0.4639714	-0.22920442	0.052632995	-0.636515	-0.03846979	0.33345643	0.20685777	0.4217128	0.1550343	0.52646923	0.61608636	0.17105037	0.4698082	0.16902125	0.44002882	0.053722147	-0.41802964	-0.37951708	0.50476205	-0.07545025	-0.6198143	-0.14282903	0.33368832	-0.6389116	-0.28766954	0.3412871	0.029111834	0.06601329	0.22437371	-0.17730285	-0.28437868	-0.13352762	-0.10981181	-0.018076112	0.16348225	-0.095756195	-0.12603302	0.2435244	-0.49232155	-1.024379	0.3073321	0.5327682	-0.2579328	-0.13838083	-0.5848564	-0.63756645	-0.1653959	-0.23258759	0.07914025	-0.29100206	-0.34429482	0.40576786	0.26181957	0.28597596	0.027203342	0.605724	0.11444166	-0.49736816	0.80031884	-0.80141556	-0.72440803	-0.020931542	0.07303225	-0.07724493	0.28975183	0.14825642	-0.22251871	0.2594164	-0.008909689	-0.56492037	0.02200388	0.40855277	0.08951323	0.9132297	0.26748922	-0.21640842	0.16043347	-0.00351331	-0.009612709	-0.19081636	1.0319594	-0.09653815	-0.0644301	0.09399604	0.4738284	-0.0002825859	0.67100227	0.056858018	-0.18880115	0.20026945	-0.16627967	-0.24935728	0.36044586	0.644359	0.14736064	0.2397336	-0.15736803	0.13873617	0.15839714	0.15082528	-0.10355775	0.37136164	0.61588633	-0.6357649	-0.1428536	-0.19662014	-0.11031176	-1.1106435	0.3198287	0.18507545	0.24318624	-0.62032604	-0.07340069	0.15995382	-0.41762865	-0.1728409	-0.02510724	-0.8791305	0.63168603	-0.2909649	-0.020282801	0.1893058	-0.21103913	0.4080368	0.10420603	-0.25371838	0.19698629	-0.2573112	0.17271999	-0.32628563	0.25134835	-0.114419736	-0.0921308
-0.23045781	0.74957633	-0.1377625	-0.103879645	0.11272323	-0.040033016	0.3260248	0.44872	-0.24041073	-0.14179099	0.16898607	-0.06691822	0.23113813	-0.5218527	-0.6896047	-0.041186742	-0.012789329	0.37710476	-0.18510532	0.030723413	-0.49155498	-0.055660974	0.25213033	0.17883886	0.28770423	0.13011143	0.40276042	0.49956653	0.13159873	0.37948412	0.15094943	0.3102229	0.014773284	-0.36254266	-0.2749855	0.35721886	-0.08008791	-0.4992224	-0.13274482	0.28665012	-0.54531693	-0.24755149	0.23141511	0.024752486	0.055366166	0.18311675	-0.15744679	-0.22256932	-0.10307413	-0.09397518	-0.009959772	0.12520558	-0.080903865	-0.09204899	0.19346201	-0.4137701	-0.82245886	0.24435973	0.43740842	-0.19340202	-0.08715921	-0.4356954	-0.5067865	-0.14071819	-0.17384084	0.047535438	-0.25500184	-0.24994376	0.31819448	0.21308218	0.22469234	0.01546761	0.49972743	0.09781189	-0.38723737	0.65728444	-0.6026615	-0.5723842	0.0074399975	0.077454	-0.042299643	0.21048541	0.09783061	-0.19564514	0.22572058	-0.0032193896	-0.46373603	0.039765444	0.35839674	0.08298422	0.742677	0.21422063	-0.17797773	0.14892365	-0.035136092	-0.031918388	-0.12484911	0.8284161	-0.06308716	-0.072383314	0.087957405	0.38084558	-0.0059138923	0.5463597	0.038228612	-0.14370377	0.13702463	-0.15619378	-0.18968229	0.30051082	0.4892487	0.10992073	0.18016681	-0.12269836	0.1163872	0.12546776	0.13415961	-0.06641433	0.26560548	0.49385956	-0.48695478	-0.07733325	-0.14884071	-0.06514429	-0.88511974	0.25484598	0.1624691	0.18138257	-0.5023299	-0.06834766	0.14327832	-0.3338382	-0.10440238	-0.019035848	-0.7018231	0.49681395	-0.19054873	-0.03961935	0.1703112	-0.16530399	0.3585892	0.08412786	-0.20314392	0.19666135	-0.20542659	0.13819309	-0.27561346	0.16517399	-0.115481496	-0.09245091
-0.31164756	0.9677317	-0.16429472	-0.09297557	0.14069258	-0.041410126	0.41535807	0.53896946	-0.32094714	-0.20978712	0.27630076	-0.13603066	0.30008283	-0.73543835	-0.97968644	-0.0606667	-0.022821147	0.5037836	-0.24860549	0.0461335	-0.68213844	-0.0371612	0.36053404	0.2194734	0.47480866	0.17077917	0.5782236	0.65720314	0.17975485	0.49955443	0.18424863	0.50704813	0.070093036	-0.4424036	-0.42299834	0.5717627	-0.06339533	-0.6705167	-0.13954659	0.35097745	-0.6768419	-0.30982617	0.38534433	0.04646935	0.07239696	0.25228512	-0.18266962	-0.31355444	-0.1445307	-0.119326025	-0.009300214	0.17309426	-0.09653794	-0.13598353	0.27258444	-0.5196872	-1.1000409	0.33050698	0.571774	-0.28895932	-0.15103742	-0.641436	-0.6839744	-0.18143302	-0.25582922	0.09316619	-0.30621707	-0.3862354	0.44153568	0.2876879	0.30576786	0.015060356	0.6464138	0.098641716	-0.5643193	0.84742546	-0.8740645	-0.77708614	-0.034749255	0.07718296	-0.096039996	0.32247937	0.17472443	-0.2367355	0.27947792	-0.01711738	-0.6087467	0.007681132	0.43463975	0.094727285	0.99145734	0.29500687	-0.23281144	0.1593165	0.017330643	0.0031446023	-0.223406	1.0939684	-0.12040663	-0.053060472	0.09213953	0.5066048	-0.004868699	0.71949387	0.06516922	-0.20259486	0.21841867	-0.17994028	-0.27008688	0.3921507	0.7074568	0.15470408	0.26354295	-0.17159317	0.13924949	0.15521197	0.1549711	-0.12489683	0.4132999	0.6561139	-0.69732344	-0.16760373	-0.23353273	-0.12434704	-1.2047708	0.33846527	0.19692671	0.27031597	-0.66767645	-0.0693704	0.16394848	-0.44989726	-0.20846556	-0.033130065	-0.942503	0.6619355	-0.33313385	-0.019269338	0.20900717	-0.22682056	0.43869463	0.10694693	-0.26374194	0.18901412	-0.27281237	0.18919906	-0.34378555	0.27429807	-0.11386946	-0.095976025
-0.28523722	0.90749633	-0.15696949	-0.09915689	0.13352235	-0.042835396	0.4001676	0.5157897	-0.30637383	-0.19670013	0.25677702	-0.116969556	0.2857782	-0.68783474	-0.9177467	-0.053403858	-0.024771089	0.4791204	-0.24284028	0.05119447	-0.64669955	-0.03634079	0.34324408	0.21248198	0.4342692	0.16467215	0.5418612	0.63007784	0.17503756	0.46765646	0.17339635	0.4631315	0.06763863	-0.41462272	-0.38919532	0.5370739	-0.07482168	-0.64018005	-0.13844535	0.34133428	-0.6518065	-0.28380463	0.3503212	0.040493753	0.0719933	0.232305	-0.1816111	-0.2987363	-0.13398613	-0.113345936	-0.005828004	0.1598167	-0.088931665	-0.119146526	0.25175193	-0.4969533	-1.0443023	0.3124822	0.5366187	-0.27307016	-0.1476216	-0.5990873	-0.6533096	-0.16541387	-0.23883303	0.08089781	-0.2978905	-0.34701324	0.42257658	0.26522976	0.2858533	0.007798914	0.61334515	0.10793709	-0.5269155	0.8037525	-0.8107252	-0.7295851	-0.018862963	0.08098414	-0.07670065	0.29695246	0.1520078	-0.23175524	0.266279	-0.01117577	-0.57133996	0.010140663	0.4139383	0.08842735	0.9391347	0.27934977	-0.21344651	0.15597343	0.010384653	-0.010210565	-0.19737057	1.045918	-0.10191223	-0.057539858	0.08889455	0.48734137	0.0020196894	0.685505	0.06433718	-0.19322085	0.19580522	-0.17203127	-0.248754	0.37442425	0.6581311	0.1454289	0.24262321	-0.16465622	0.13001077	0.15409839	0.14247629	-0.11582181	0.3818035	0.62157524	-0.6514731	-0.15225089	-0.2119662	-0.11580549	-1.1370534	0.32632703	0.18913786	0.24923873	-0.63915145	-0.07022273	0.15789312	-0.41628024	-0.17915748	-0.034311958	-0.8955409	0.6358938	-0.30060756	-0.020152453	0.1962449	-0.21475019	0.4208009	0.09736369	-0.2579283	0.19189464	-0.25537345	0.18414037	-0.33186668	0.25126666	-0.11382991	-0.096689284
-0.3261195	1.001613	-0.17135216	-0.09390104	0.1516461	-0.036590267	0.43672025	0.56624573	-0.33349967	-0.2217368	0.2901613	-0.1430396	0.3041751	-0.7790939	-1.0363375	-0.067220666	-0.028770857	0.53166884	-0.26335987	0.0528485	-0.7224006	-0.0308666	0.37943625	0.23540583	0.5054153	0.17795312	0.6106384	0.6940674	0.19834466	0.5288292	0.19243461	0.5537855	0.08627879	-0.46440688	-0.4556533	0.6201439	-0.07086943	-0.7184405	-0.13898656	0.3755822	-0.7066706	-0.32619482	0.40063268	0.048633903	0.08231991	0.26975045	-0.20436198	-0.3309832	-0.15623774	-0.12849067	0.0003666234	0.17897119	-0.09481425	-0.1358072	0.2877706	-0.5528844	-1.1610374	0.35383144	0.6032543	-0.29828617	-0.16683567	-0.679839	-0.72788304	-0.18944816	-0.2698066	0.10468797	-0.32344964	-0.4114875	0.46224278	0.30183452	0.32652685	0.015358369	0.6850241	0.09494125	-0.60187167	0.8882439	-0.92941123	-0.8225651	-0.0316339	0.07408363	-0.0960501	0.3442873	0.1876634	-0.25141284	0.294226	-0.01698	-0.64890444	0.0036116135	0.45227256	0.09945817	1.049481	0.31310534	-0.24760282	0.16124664	0.027139017	0.012965753	-0.2366634	1.157192	-0.12856077	-0.047838543	0.10249984	0.5427481	-0.0037801804	0.7600641	0.07236901	-0.21784814	0.22328688	-0.19168246	-0.2838266	0.4168662	0.75972563	0.16491139	0.27862513	-0.18323222	0.13940547	0.16164893	0.15849458	-0.13522764	0.43167448	0.689071	-0.743458	-0.18894824	-0.24567294	-0.13502555	-1.2725339	0.35436258	0.20579343	0.29201505	-0.70020354	-0.07160714	0.17783953	-0.46597832	-0.22079036	-0.04515006	-0.9984404	0.6966831	-0.3642969	-0.016676307	0.21969053	-0.23913926	0.46057677	0.10456592	-0.2813222	0.1967839	-0.2883304	0.20627008	-0.3652703	0.29433554	-0.12259896	-0.099982455
-0.31085774	0.9771854	-0.17356986	-0.10947627	0.1524851	-0.045783736	0.43329415	0.5515485	-0.32671732	-0.20574367	0.26474053	-0.11223881	0.3098933	-0.7446162	-0.99353397	-0.059764404	-0.032051142	0.5102928	-0.25109687	0.05232378	-0.705824	-0.035115607	0.3635246	0.23074204	0.46289018	0.1799973	0.5756036	0.6804489	0.1850844	0.5171004	0.19076705	0.5027049	0.070592165	-0.45791286	-0.4296138	0.57298553	-0.07622868	-0.686163	-0.15407899	0.37643942	-0.6961966	-0.3200912	0.37131724	0.037972815	0.080773644	0.2588373	-0.19741365	-0.3172698	-0.13899115	-0.114354834	0.0007750221	0.17910855	-0.09767021	-0.1353741	0.2778515	-0.54545844	-1.1257348	0.34823084	0.5846561	-0.28386092	-0.15602022	-0.6440832	-0.7033691	-0.17894672	-0.2591266	0.09101545	-0.32301077	-0.37879562	0.44476306	0.29404956	0.3208302	0.027583493	0.67239887	0.10537515	-0.57328963	0.8717709	-0.88249767	-0.7941316	-0.022492154	0.07609651	-0.08405285	0.31234843	0.17201233	-0.24548328	0.2898014	-0.01625403	-0.6219356	0.016629217	0.45102143	0.09568457	1.0224038	0.2999806	-0.23344278	0.17085323	0.0038802722	-0.005043641	-0.21895632	1.129635	-0.114993244	-0.05806624	0.096226215	0.5290614	0.0024457886	0.748718	0.07284141	-0.21057405	0.21259984	-0.19141363	-0.26380184	0.40318993	0.7223993	0.15880118	0.26698792	-0.17960978	0.15123361	0.16720742	0.16514368	-0.11574184	0.41375595	0.6801778	-0.7116503	-0.16069268	-0.22029571	-0.11790897	-1.2309626	0.35075876	0.20613368	0.27236024	-0.6807615	-0.077607945	0.18334374	-0.46543333	-0.20400675	-0.02775132	-0.9776288	0.68244725	-0.32283816	-0.024916407	0.21097699	-0.2401436	0.45744	0.10457914	-0.27693194	0.21647988	-0.28096512	0.19523802	-0.3690791	0.28255472	-0.12381017	-0.10461445
-0.24473923	0.7897636	-0.1397773	-0.09001371	0.1226174	-0.03017641	0.3372938	0.44198862	-0.25267836	-0.16041295	0.2067512	-0.08941045	0.24140203	-0.58487046	-0.7734957	-0.05124748	-0.017090932	0.40291834	-0.19632505	0.043172818	-0.5537359	-0.03115557	0.28339335	0.18049623	0.35993573	0.14027858	0.4498029	0.5340308	0.14445134	0.40857375	0.14980702	0.3887493	0.04439624	-0.3608612	-0.3314869	0.44301862	-0.06046912	-0.54156226	-0.12179249	0.2959757	-0.5511715	-0.25359237	0.29331106	0.027081665	0.0637772	0.20602955	-0.15484309	-0.25059134	-0.1172476	-0.09419758	-0.006219944	0.13552588	-0.08134532	-0.10260511	0.21669625	-0.42597285	-0.8883436	0.26814252	0.46509874	-0.22514087	-0.11318377	-0.50761896	-0.5552691	-0.14207752	-0.19742934	0.07548107	-0.25248626	-0.29575846	0.34692204	0.22514892	0.24663086	0.020815916	0.5290015	0.08558994	-0.43854928	0.6857629	-0.6923492	-0.6264194	-0.019752046	0.058997717	-0.06367396	0.24442333	0.13644631	-0.19661915	0.22923273	-0.013938037	-0.49312007	0.021527898	0.35603982	0.07616217	0.79842705	0.23487021	-0.19116229	0.14395928	-0.0024895559	-0.0056254794	-0.16532543	0.88281906	-0.093720905	-0.041205026	0.08486817	0.41154346	0.0027515492	0.5853227	0.04972216	-0.1670074	0.16616794	-0.1481027	-0.21051028	0.31381962	0.56539965	0.1280525	0.20174405	-0.13425426	0.11740376	0.12509167	0.1307623	-0.09725518	0.32081485	0.5298571	-0.5500265	-0.1261887	-0.1717683	-0.08729353	-0.96613604	0.27659464	0.1580388	0.21023399	-0.53806746	-0.059582382	0.14759539	-0.36483786	-0.15649375	-0.02823053	-0.7626055	0.5409059	-0.25283906	-0.020921404	0.17468557	-0.18241018	0.36330065	0.088245116	-0.21478134	0.17527176	-0.22317855	0.15537466	-0.28914118	0.21386378	-0.09825594	-0.08636737
-0.3497159	0.87392676	-0.14035007	0.06863135	0.17423521	0.06367082	0.28577185	0.45856467	-0.31405255	-0.26013064	0.34688267	-0.35157222	0.14479502	-0.77807176	-1.0665979	-0.046986304	-0.038428042	0.46955964	-0.17201805	0.00437839	-0.66806895	0.042358547	0.35865933	0.22921136	0.66533285	0.10571077	0.67297953	0.62348497	0.21193159	0.50025165	0.14310555	0.7661911	0.17764835	-0.36651853	-0.56066966	0.7749376	0.048457913	-0.6773346	0.06891296	0.26420397	-0.54009694	-0.30142352	0.53454274	0.13183345	0.0017351834	0.2776006	-0.16523819	-0.3689442	-0.19749556	-0.14968707	0.0027927188	0.1958403	-0.10105941	-0.16059968	0.30751142	-0.43212074	-1.0924258	0.30286917	0.5672663	-0.24947007	-0.17217948	-0.7390863	-0.6925135	-0.20889807	-0.30000314	0.1708913	-0.19562839	-0.55542815	0.43084884	0.29333907	0.2885421	-0.021161057	0.5640749	-0.10415894	-0.6491522	0.7675938	-0.95615655	-0.7846465	-0.118334584	-0.0082580075	-0.21713051	0.45017484	0.3103751	-0.20686817	0.23587452	0.020325571	-0.6295284	-0.105778	0.30731735	0.1182567	0.90298516	0.3730548	-0.28256238	0.027411858	0.1936893	0.1252935	-0.33061922	0.9684904	-0.22348265	0.11557284	0.09168392	0.43117225	-0.082616225	0.6642405	0.08988147	-0.20874804	0.29945323	-0.16123384	-0.3912553	0.37195608	0.7985032	0.22338913	0.3029024	-0.20904532	0.049760163	0.11005384	0.09925428	-0.22699402	0.4148892	0.57906115	-0.7566015	-0.29101893	-0.3360751	-0.20265144	-1.1989521	0.20960042	0.17284736	0.3160009	-0.62065464	0.026476907	0.15473141	-0.39610943	-0.30416295	-0.11100182	-0.86033463	0.58899885	-0.5451784	0.030834867	0.2500123	-0.23260033	0.4199435	0.09360311	-0.23683164	0.03127423	-0.3058748	0.18183151	-0.21262191	0.30961886	-0.102755986	-0.029253561
-0.3501339	0.89830905	-0.14822105	0.060225222	0.18031871	0.059960157	0.31166095	0.45973313	-0.32340136	-0.2589028	0.3402482	-0.34789893	0.166832	-0.7971228	-1.0941525	-0.04889253	-0.03379727	0.49078473	-0.18138386	0.013058554	-0.6946964	0.03549119	0.36387658	0.24217035	0.6647186	0.09716005	0.67204314	0.62827075	0.20934682	0.50879276	0.13803622	0.76724523	0.18215296	-0.38744706	-0.55737585	0.77873003	0.040663343	-0.68983436	0.061145354	0.27215466	-0.5752967	-0.30028442	0.5362352	0.12857585	0.007881717	0.28290796	-0.15930258	-0.3700225	-0.20388891	-0.15056692	0.013100019	0.18756679	-0.10551644	-0.16653804	0.30548498	-0.46059188	-1.1200664	0.31005797	0.58515793	-0.2616339	-0.17498916	-0.7446341	-0.6967115	-0.22217584	-0.30396184	0.16446412	-0.2020515	-0.56483966	0.44406822	0.30055648	0.3047738	-0.023573339	0.5750777	-0.096758075	-0.66790056	0.77868426	-0.9583791	-0.7948795	-0.10774936	0.0030208142	-0.21059056	0.46021792	0.31174278	-0.22336598	0.25143412	0.026990911	-0.6535658	-0.1114537	0.3236428	0.1108191	0.9295957	0.37550378	-0.27578768	0.035478294	0.18857054	0.115989015	-0.33304137	0.98603594	-0.22750452	0.107630156	0.08347238	0.45316494	-0.073389985	0.67382455	0.10126462	-0.21167757	0.30223313	-0.16772692	-0.39820004	0.3744649	0.8133809	0.23489645	0.30147097	-0.20695074	0.048788197	0.105619855	0.10456018	-0.21991698	0.42809042	0.6014815	-0.7763618	-0.2916184	-0.33724594	-0.19890028	-1.2349063	0.2210371	0.18954323	0.3126534	-0.64150864	0.030873328	0.1588827	-0.41085798	-0.30838108	-0.11232615	-0.88294846	0.61798835	-0.53955406	0.03477268	0.23764557	-0.24994057	0.42318374	0.09238092	-0.23489866	0.04509689	-0.32506657	0.1905944	-0.23231885	0.30529243	-0.09514135	-0.042043842
